Grupo_edad,Año, Hombre, Mujer
,,,
 75-79 años,2001,670,569
,,,
 75-79 años,2002,710,599
,,,
 75-79 años,2003,720,610
,,,
 75-79 años,2004,737,632
,,,
 75-79 años,2005,725,707
,,,
 75-79 años,2006,763,631
,,,
 75-79 años,2007,870,727
,,,
 75-79 años,2008,882,726
,,,
 75-79 años,2009,901,786
,,,
 75-79 años,2010,979,826
,,,
 75-79 años,2011,948,801
,,,
 75-79 años,2012,973,868
,,,
 75-79 años,2013,"1,015",906
,,,
 75-79 años,2014,"1,079",940
,,,
 75-79 años,2015,"1,086",928
,,,
 75-79 años,2016,"1,107",952
,,,
 75-79 años,2017,"1,052",930
,,,
 75-79 años,2018,"1,092",920
,,,
 75-79 años,2019,"1,073",955
,,,
 75-79 años,2020,"1,575","1,238"
,,,
 75-79 años,2021,"1,489","1,215"
,,,
 75-79 años,2022,"1,314","1,112"
,,,
 75-79 años,2023,"1,143","1,056"
,,,
 80-84 años,2000,424,456
,,,
 80-84 años,2001,429,501
,,,
 80-84 años,2002,504,497
,,,
 80-84 años,2003,588,527
,,,
 80-84 años,2004,635,619
,,,
 80-84 años,2005,667,636
,,,
 80-84 años,2006,662,645
,,,
 80-84 años,2007,727,751
,,,
 80-84 años,2008,758,704
,,,
 80-84 años,2009,750,802
,,,
 80-84 años,2010,840,846
,,,
 80-84 años,2011,817,801
,,,
 80-84 años,2012,881,797
,,,
 80-84 años,2013,980,897
,,,
 80-84 años,2014,934,921
,,,
 80-84 años,2015,948,954
,,,
 80-84 años,2016,993,"1,004"
,,,
 80-84 años,2017,"1,006",982
,,,
 80-84 años,2018,"1,046","1,016"
,,,
 80-84 años,2019,"1,072","1,031"
,,,
 80-84 años,2020,"1,363","1,255"
,,,
 80-84 años,2021,"1,318","1,258"
,,,
 80-84 años,2022,"1,243","1,144"
,,,
 80-84 años,2023,"1,078","1,073"
,,,
 85 años y más,2000,739,978
,,,
 85 años y más,2001,779,923
,,,
 85 años y más,2002,791,925
,,,
 85 años y más,2003,765,950
,,,
 85 años y más,2004,780,990
,,,
 85 años y más,2005,807,"1,017"
,,,
 85 años y más,2006,832,"1,009"
,,,
 85 años y más,2007,876,"1,078"
,,,
 85 años y más,2008,916,"1,145"
,,,
 85 años y más,2009,"1,016","1,241"
,,,
 85 años y más,2010,"1,175","1,394"
,,,
 85 años y más,2011,"1,148","1,387"
,,,
 85 años y más,2012,"1,086","1,409"
,,,
 85 años y más,2013,"1,224","1,528"
,,,
 85 años y más,2014,"1,304","1,615"
,,,
 85 años y más,2015,"1,306","1,737"
,,,
 85 años y más,2016,"1,359","1,673"
,,,
 85 años y más,2017,"1,356","1,728"
,,,
 85 años y más,2018,"1,388","1,754"
,,,
 85 años y más,2019,"1,382","1,792"
,,,
 85 años y más,2020,"1,810","1,986"
,,,
 85 años y más,2021,"1,788","2,108"
,,,
 85 años y más,2022,"1,801","2,213"
,,,
 85 años y más,2023,"1,504","2,033"
