Grupo_edad,Año, Hombre, Mujer
,,,
 80-84 años,2018,864,873
,,,
 80-84 años,2019,883,942
,,,
 80-84 años,2020,"1,210","1,124"
,,,
 80-84 años,2021,"1,326","1,134"
,,,
 80-84 años,2022,"1,055","1,016"
,,,
 80-84 años,2023,973,973
,,,
 85 años y más,2000,584,879
,,,
 85 años y más,2001,628,915
,,,
 85 años y más,2002,671,915
,,,
 85 años y más,2003,665,963
,,,
 85 años y más,2004,735,968
,,,
 85 años y más,2005,772,"1,058"
,,,
 85 años y más,2006,765,"1,065"
,,,
 85 años y más,2007,841,"1,158"
,,,
 85 años y más,2008,905,"1,273"
,,,
 85 años y más,2009,969,"1,195"
,,,
 85 años y más,2010,"1,071","1,425"
,,,
 85 años y más,2011,"1,112","1,436"
,,,
 85 años y más,2012,"1,098","1,452"
,,,
 85 años y más,2013,"1,203","1,592"
,,,
 85 años y más,2014,"1,217","1,549"
,,,
 85 años y más,2015,"1,245","1,737"
,,,
 85 años y más,2016,"1,320","1,785"
,,,
 85 años y más,2017,"1,370","1,791"
,,,
 85 años y más,2018,"1,530","1,918"
,,,
 85 años y más,2019,"1,446","1,809"
,,,
 85 años y más,2020,"1,826","2,234"
,,,
 85 años y más,2021,"1,991","2,271"
,,,
 85 años y más,2022,"1,784","2,241"
,,,
 85 años y más,2023,"1,575","2,072"
